Unnamed: 0,DRNumber,DateReported,DateOccured,TimeOccured,AreaCode,AreaName,ReportedDistrictNumber,CrimeClassification,CrimeCode,CrimeCodeDescription,Mocodes,VictimAge,VictimSex,VictimDescent,PremisCode,PremisDescription,WeaponUsedCode,WeaponDescription,StatusCode,StatusDescription,Crm Cd 1,SecondaryCrimeCode,TertieryCrimeCode,QuartinaryCrimeCode,location,Cross Street,LatitudeCoordinates,longitudeCoordinates
1004004,241811706,2024-07-28,2024-07-27,13:40,18,Southeast,1804,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,800 E 87TH PL,Unknown,33.9583,-118.2608
1004005,241412951,2024-09-09,2024-09-05,15:30,14,Pacific,1441,Indictable Offence,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,522.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,2500 SPEEDWAY,Unknown,33.9826,-118.4695
1004006,241107097,2024-03-30,2024-03-25,14:00,11,Northeast,1183,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,31.0,Male,White,707.0,GARAGE/CARPORT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1700 GLENDALE BL,Unknown,34.0858,-118.2599
1004007,240407760,2024-05-22,2024-05-22,13:55,4,Hollenbeck,467,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0.0,Non-Binary,Unknown,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,100 S SOTO ST,Unknown,34.0438,-118.2098
1004008,241406757,2024-02-29,2024-02-28,09:00,14,Pacific,1488,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,RAMSGATE,READING,33.959,-118.3827
1004009,240912914,2024-11-09,2024-11-04,14:30,9,Van Nuys,964,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1602,32.0,Male,Hispanic/Latin/Mexican,109.0,PARK/PLAYGROUND,No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,14200 HUSTON ST,Unknown,34.1594,-118.4421
1004010,241311823,2024-08-03,2024-08-03,00:20,13,Newton,1317,Indictable Offence,210,ROBBERY,0916 0344 1300 0913,43.0,Male,Hispanic/Latin/Mexican,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,WASHINGTON BL,LONG BEACH                   AV,34.0206,-118.2428
1004011,241104925,2024-01-27,2024-01-27,03:02,11,Northeast,1105,Indictable Offence,310,BURGLARY,0344 0358 1609 1309 0216 0209 0206,0.0,Non-Binary,Unknown,203.0,OTHER BUSINESS,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,2500 COLORADO BL,Unknown,34.1442,-118.218
1004012,240806268,2024-02-28,2024-02-22,14:00,8,West LA,891,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11900 W PICO BL,Unknown,34.0302,-118.4486
1004013,241706557,2024-03-02,2024-02-27,05:50,17,Devonshire,1718,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0344 0329 0385,35.0,Male,Unknown,104.0,DRIVEWAY,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,15800 KALISHER ST,Unknown,34.2772,-118.477
1004014,241912313,2024-10-13,2024-10-13,10:19,19,Mission,1991,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,8000 N SEPULVEDA BL,Unknown,34.2184,-118.4698
1004015,242004242,2024-01-07,2024-01-06,22:30,20,Olympic,2034,Indictable Offence,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 1402 0319 0448 0445 0449 0411 0429,31.0,Female,Hispanic/Latin/Mexican,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205.0,KITCHEN KNIFE,AA,Adult Arrest,236.0,998.0,No Tertiery Crime Code,No Quartinary Crime Code,700 S NORMANDIE AV,Unknown,34.0596,-118.3022
1004016,241810613,2024-06-10,2024-06-07,21:00,18,Southeast,1821,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,102ND ST,HOOVER,33.9438,-118.287
1004017,241814650,2024-11-14,2024-11-11,10:00,18,Southeast,1823,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,10100 S SAN PEDRO ST,Unknown,33.9447,-118.2695
1004018,241814472,2024-10-30,2024-10-22,08:00,18,Southeast,1844,Indictable Offence,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,0.0,Non-Binary,Unknown,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,341.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11100 S CENTRAL AV,Unknown,33.9345,-118.2623
1004019,241509629,2024-04-26,2024-04-19,00:01,15,N Hollywood,1524,Indictable Offence,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1402,70.0,Male,White,203.0,OTHER BUSINESS,No Weapon Recorded,No Weapon Used,IC,Invest Cont,341.0,998.0,No Tertiery Crime Code,No Quartinary Crime Code,6200 LAUREL CANYON BL,Unknown,34.1869,-118.3987
1004020,240307279,2024-03-03,2024-03-03,23:35,3,Southwest,378,Indictable Offence,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0302 0371 0906 1816 0334 1218,43.0,Male,Black,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,FIGUEROA ST,N  MARTIN LUTHER KING JR        BL,34.0111,-118.2827
1004021,241805088,2024-01-24,2024-01-23,06:20,18,Southeast,1802,Misdemeanor,624,BATTERY - SIMPLE ASSAULT,1822 2051 2049 0356 0910,37.0,Male,Hispanic/Latin/Mexican,801.0,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,200 W MANCHESTER AV,Unknown,33.9601,-118.2768
1004022,241705681,2024-02-09,2024-02-09,20:00,17,Devonshire,1768,Indictable Offence,310,BURGLARY,0329 0216 0206 0213 0344 1609,30.0,Male,Other,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,310.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,17100 HALSTED ST,Unknown,34.2444,-118.5054
1004023,242007700,2024-03-25,2024-03-23,22:55,20,Olympic,2069,Misdemeanor,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0361 0603 2002 0913,54.0,Male,Hispanic/Latin/Mexican,122.0,"VEHICLE, PASSENGER/TRUCK",No Weapon Recorded,No Weapon Used,AA,Adult Arrest,745.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1200 MENLO AV,Unknown,34.049,-118.2907
1004024,241415179,2024-11-19,2024-11-19,17:05,14,Pacific,1469,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,0.0,Non-Binary,Unknown,402.0,MARKET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6800 LA CIENEGA BL,Unknown,33.9761,-118.3726
1004025,241609703,2024-08-08,2024-07-30,18:52,16,Foothill,1667,Misdemeanor,354,THEFT OF IDENTITY,1501,59.0,Female,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,10400 ORMOND ST,Unknown,34.2407,-118.3593
1004026,241004848,2024-01-24,2024-01-23,18:00,10,West Valley,1025,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344,25.0,Male,White,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6800 CHIMINEAS AV,Unknown,34.1939,-118.5284
1004027,241509909,2024-05-03,2024-05-02,20:00,15,N Hollywood,1545,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5500 LAUREL CANYON BL,Unknown,34.1703,-118.3965
1004028,241710066,2024-06-03,2024-05-23,07:35,17,Devonshire,1712,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1202 1602 0329 0385,76.0,Female,Asian Indian,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11700 PORTER VALLEY DR,Unknown,34.2839,-118.5533
1004029,241909270,2024-06-03,2024-06-02,15:00,19,Mission,1999,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,7800 WOODMAN AV,Unknown,34.212,-118.4309
1004030,241507325,2024-03-09,2024-03-08,22:30,15,N Hollywood,1514,Indictable Offence,520,VEHICLE - ATTEMPT STOLEN,1300,26.0,Female,Other,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,520.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6700 RADFORD AV,Unknown,34.194,-118.3943
1004031,240111794,2024-05-23,2024-05-23,11:00,1,Central,152,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,33.0,Male,Black,738.0,LIBRARY,No Weapon Recorded,No Weapon Used,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,600 W 5TH ST,Unknown,34.0502,-118.2539
1004032,241506656,2024-02-26,2024-02-24,14:00,15,N Hollywood,1517,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,6700 ELMER AV,Unknown,34.1925,-118.3769
1004033,241409249,2024-05-04,2024-05-04,00:01,14,Pacific,1483,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 1609 0344 1300 0358,29.0,Female,Other,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,8700 PERSHING DR,Unknown,33.9547,-118.4413
1004034,240120261,2024-10-21,2024-10-21,13:00,1,Central,139,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,E 2ND ST,S  GAREY                        ST,34.0472,-118.2352
1004035,241217628,2024-12-02,2024-12-02,01:00,12,77th Street,1263,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1900 W 84TH ST,Unknown,33.9627,-118.3112
1004036,240612861,2024-10-25,2024-10-25,12:30,6,Hollywood,666,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,AA,Adult Arrest,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1200 N CAHUENGA BL,Unknown,34.0925,-118.3288
1004037,240810571,2024-09-03,2024-09-03,12:00,8,West LA,898,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,3000 S ROBERTSON BL,Unknown,34.0329,-118.3899
1004038,241413750,2024-10-01,2024-09-30,21:30,14,Pacific,1494,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,55.0,Female,Black,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,100 WORLD WY,Unknown,33.9455,-118.4004
1004039,240309100,2024-04-11,2024-04-09,13:00,3,Southwest,311,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 0344 1601 1609 1307,53.0,Male,White,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5300 W JEFFERSON BL,Unknown,34.0265,-118.3717
1004040,242004274,2024-01-09,2024-01-08,22:00,20,Olympic,2055,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,OLYMPIC,MARIPOSA,34.0527,-118.2989
1004041,240613318,2024-11-14,2024-11-13,19:00,6,Hollywood,639,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1700 WINONA BL,Unknown,34.1018,-118.302
1004042,240805217,2024-02-02,2024-01-27,10:21,8,West LA,852,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028,0.0,Non-Binary,Unknown,404.0,DEPARTMENT STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11800 SANTA MONICA BL,Unknown,34.0428,-118.4582
1004043,241011957,2024-10-28,2024-10-27,19:00,10,West Valley,1004,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,8100 CANBY AV,Unknown,34.2177,-118.5344
1004044,240107468,2024-02-19,2024-02-19,10:43,1,Central,171,Indictable Offence,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 0334 0917 1266 0345 0443 1822 0906,33.0,Male,Hispanic/Latin/Mexican,503.0,HOTEL,216.0,SCISSORS,IC,Invest Cont,230.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,900 W OLYMPIC BL,Unknown,34.0454,-118.2658
1004045,240106905,2024-02-10,2024-02-10,09:30,1,Central,185,Indictable Offence,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0907 1402 0344 1822,0.0,Non-Binary,Unknown,201.0,JEWELRY STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,341.0,998.0,No Tertiery Crime Code,No Quartinary Crime Code,1100 MAPLE AV,Unknown,34.0388,-118.2574
1004046,241913732,2024-12-14,2024-12-14,08:30,19,Mission,1999,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,13600 WILLARD ST,Unknown,34.2177,-118.4287
1004047,240215421,2024-09-24,2024-09-23,20:30,2,Rampart,292,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 1300 1609 0329 0344,48.0,Female,Hispanic/Latin/Mexican,707.0,GARAGE/CARPORT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1100 W WASHINGTON BL,Unknown,34.0385,-118.2812
1004048,240609874,2024-06-13,2024-06-05,12:40,6,Hollywood,638,Indictable Offence,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0104 1501,0.0,Non-Binary,Unknown,404.0,DEPARTMENT STORE,No Weapon Recorded,No Weapon Used,IC,Invest Cont,442.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,5500 HOLLYWOOD BL,Unknown,34.1038,-118.3151
1004049,240809171,2024-06-22,2024-06-21,13:00,8,West LA,806,Misdemeanor,354,THEFT OF IDENTITY,1822 0100,81.0,Female,White,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,2300 ROSCOMARE RD,Unknown,34.1153,-118.4636
1004050,241813207,2024-09-18,2024-09-03,17:50,18,Southeast,1851,Misdemeanor,354,THEFT OF IDENTITY,0100 1822 0923,49.0,Male,Hispanic/Latin/Mexican,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,354.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,13200 ESTRELLA AV,Unknown,33.9126,-118.2861
1004051,241706389,2024-02-20,2024-02-13,17:15,17,Devonshire,1743,Misdemeanor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,22.0,Male,Hispanic/Latin/Mexican,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,740.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,DEVONSHIRE ST,RESEDA                       BL,34.2573,-118.5361
1004052,240204821,2024-01-18,2024-01-17,19:00,2,Rampart,291,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,HOOVER ST,17TH                         ST,34.0423,-118.2841
1004053,240311604,2024-06-23,2024-06-22,00:01,3,Southwest,337,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,2900 RAYMOND AV,Unknown,34.0289,-118.298
1004054,242013369,2024-11-16,2024-11-16,05:10,20,Olympic,2022,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,WESTERN,4TH                          ST,34.0671,-118.3091
1004055,241406158,2024-02-17,2024-02-15,16:05,14,Pacific,1452,Indictable Offence,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Not Available,0.0,Not Recorded,Not Recorded,707.0,GARAGE/CARPORT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,522.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,3700 VIA DOLCE,Unknown,33.9775,-118.4614
1004056,240117858,2024-09-02,2024-08-04,07:00,1,Central,147,Indictable Offence,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,0.0,Non-Binary,Unknown,135.0,MTA PROPERTY OR PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,440.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,400 S SAN PEDRO ST,Unknown,34.0453,-118.2443
1004057,241707015,2024-03-13,2024-03-07,21:30,17,Devonshire,1779,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 1602 0344,30.0,Male,Black,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,15700 LIGGETT ST,Unknown,34.2399,-118.4739
1004058,241707355,2024-03-20,2024-03-19,19:30,17,Devonshire,1798,Indictable Offence,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1602 0344 0329,20.0,Female,Hispanic/Latin/Mexican,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,331.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,15800 RAYEN ST,Unknown,34.2319,-118.4763
1004059,240807092,2024-03-19,2024-03-19,17:00,8,West LA,849,Indictable Offence,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,420.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1000 S WOOSTER ST,Unknown,34.0594,-118.3824
1004060,241812061,2024-08-08,2024-08-08,12:51,18,Southeast,1862,Misdemeanor,888,TRESPASSING,1822 1501 0910 2004,0.0,Non-Binary,Unknown,895.0,MTA - SILVER LINE - HARBOR FWY,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11500 S FIGUEROA ST,Unknown,33.928,-118.2826
1004061,240114022,2024-07-04,2024-07-03,12:30,1,Central,192,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1500 S GRAND AV,Unknown,34.0364,-118.2659
1004062,241514841,2024-10-24,2024-10-24,01:55,15,N Hollywood,1505,Indictable Offence,510,VEHICLE - STOLEN,Not Available,0.0,Not Recorded,Not Recorded,101.0,STREET,No Weapon Recorded,No Weapon Used,IC,Invest Cont,510.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,11400 SHERMAN WY,Unknown,34.2012,-118.379
1004063,240309116,2024-04-11,2024-04-11,22:23,3,Southwest,357,Misdemeanor,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,21.0,Female,Unknown,501.0,SINGLE FAMILY DWELLING,No Weapon Recorded,No Weapon Used,IC,Invest Cont,956.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,1100 W 36TH ST,Unknown,34.0231,-118.2933
1004064,240107880,2024-02-25,2024-02-25,06:40,1,Central,128,Misdemeanor,888,TRESPASSING,0910 2052,0.0,Non-Binary,Unknown,965.0,MTA - GOLD LINE - LITTLE TOKYO/ARTS DISTRICT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,888.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,400 E 1ST ST,Unknown,34.0492,-118.2391
1004065,242006408,2024-02-25,2024-02-25,20:20,20,Olympic,2024,Indictable Offence,330,BURGLARY FROM VEHICLE,1822 1307 1609 0344 0358,23.0,Male,Chinese,108.0,PARKING LOT,No Weapon Recorded,No Weapon Used,IC,Invest Cont,330.0,No Secondary Crime Code,No Tertiery Crime Code,No Quartinary Crime Code,3700 W 6TH ST,Unknown,34.0636,-118.3029
